Record_Time,AccelPedalOperationAccessSoft,AccelPedalOperationAccessSwing,AccelPedalPosition,AirbagDeployed,AirConditionerOn,AntilockBrakingSystemEngaged,AtmosphericPressure,AutomaticTransmissionShiftPosition,BatteryCurrentConsumption,BlowerFanSpeed,BrakeFluidHydraulicPressure,BrakeFluidLevelLow,BrakeLightOn,BrakePedalDepressed,BrakePedalOperationAccessSoft,BrakePedalOperationAccessSwing,CruiseControlActive,CruiseControlSettingSpeed,CurrentStageOfDriver,DefrostRearWindshieldOn,DistanceTravelledTotal,DoorOpenStatusDriver,DoorOpenStatusFuelFillerCap,DoorOpenStatusHood,DoorOpenStatusPassenger,DoorOpenStatusRearLeft,DoorOpenStatusRearRight,DoorOpenStatusTrunk,DriverIdentificationNumber,DrivingTime,ElectronicStabilityControlEngaged,EngineCoolantTemp,EngineOilLifeRemaining,EngineSpeed,EstimatedRangeRemaining,ExteriorTemperature,FrontDefroster,FrontFogLightOn,FrontLeftWheelSpeed,FrontRightWheelSpeed,FrontWiperStatus,FuelConfiguration,FuelEfficiencyInstant,FuelLevel,GearPosition,GpsAltitude,GpsDirection,GpsLatitude,GpsLongitude,HazardLightOn,HeadlightOn,HighbeamOn,IgnitionOffTime,IgnitionOnTime,LateralAcceleration,LeftTurnSignalOn,LevelOfCharge,LightStatus,LongitudinalAcceleration,MeanFuelEfficiencyDrive,Odometer,OdometerSinceRestart,OilLevelLow,ParkingBrakeOn,RearFogLightOn,RearLeftWheelSpeed,RearRightWheelSpeed,RightTurnSignalOn,SeatBeltDriverFastened,SeatBeltPassengerFastened,SteeringOperationAccessSoft,SteeringOperationAccessSwing,SteeringWheelAngle,SteeringWheelPosition,SteeringWheelRotationDirection,TaillightOn,TirePressureLow,TotalFuelConsumptionDrive,TractionControlSystemEngaged,TransmissionMode,TurnIndicatorStatus,VehicleIdentificationNumber,VehicleKeyPosition,VehicleSpeed,WasherFluidLevelLow,WorldManufacturerIdentifier,Yawrate
46100,0,0,7.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2532,2,2,2,2,2,2,2,0,45,0,85,100,1308,74.7978,0,0,1,45.540,46.500,0,1,0.000,33.3,4,16.193234,56.543381,47.534565,-122.215192,0,0,0,0,3405,1.83,0,83,1,-0.29,22.27,1202,0.3,0,0,0,45.450,46.340,0,1,1,0,0,29.8,1,0,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.040,0,JM1,7.7
46200,0,0,8.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2546,2,2,2,2,2,2,2,0,45,0,85,100,1312,75.1901,0,0,1,45.580,46.390,0,1,0.000,33.3,4,16.193234,56.543381,47.534565,-122.215192,0,0,0,0,3405,1.77,0,83,1,-0.16,22.15,1202,0.3,0,0,0,45.410,46.280,0,1,1,0,0,29.8,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.050,0,JM1,7.7
46300,0,0,7.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2558,2,2,2,2,2,2,2,0,45,0,85,100,1312,75.5065,0,0,1,45.580,46.450,0,1,0.000,33.3,4,16.193234,56.543381,47.534565,-122.215192,0,0,0,0,3405,1.78,0,83,1,-0.16,22.05,1202,0.3,0,0,0,45.430,46.230,0,1,1,0,0,29.8,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,45.940,0,JM1,7.7
46400,0,0,7.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2572,2,2,2,2,2,2,2,0,45,0,85,100,1314,75.6136,0,0,1,45.600,46.480,0,1,0.000,33.3,4,16.193234,56.543381,47.534565,-122.215192,0,0,0,0,3405,1.82,0,83,1,-0.24,22.01,1202,0.3,0,0,0,45.410,46.220,0,1,1,0,0,29.8,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,45.960,0,JM1,7.8
46500,0,0,7.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2584,2,2,2,2,2,2,2,0,45,0,85,100,1308,75.9286,0,0,1,45.600,46.450,0,1,0.000,33.3,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.76,0,83,1,-0.28,21.90,1202,0.3,0,0,0,45.470,46.320,0,1,1,0,0,29.8,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.050,0,JM1,7.9
46600,0,0,8.2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2596,2,2,2,2,2,2,2,0,45,0,85,100,1312,76.2434,0,0,1,45.640,46.430,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.77,0,83,1,-0.27,21.80,1202,0.3,0,0,0,45.510,46.280,0,1,1,0,0,29.7,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.040,0,JM1,7.7
46700,0,0,9.3,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2610,2,2,2,2,2,2,2,0,45,0,85,100,1314,76.6335,0,0,1,45.710,46.550,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.86,0,83,1,-0.15,21.69,1202,0.3,0,0,0,45.380,46.390,0,1,1,0,0,29.5,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.030,0,JM1,7.7
46800,0,0,9.4,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2622,2,2,2,2,2,2,2,0,45,0,85,100,1312,76.9649,0,0,1,45.660,46.590,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.83,0,83,1,-0.17,21.59,1202,0.3,0,0,0,45.530,46.420,0,1,1,0,0,29.1,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.110,0,JM1,7.5
46900,0,0,9.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2636,2,2,2,2,2,2,2,0,45,0,85,100,1318,77.0824,0,0,1,45.820,46.590,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.91,0,83,1,-0.06,21.55,1202,0.3,0,0,0,45.640,46.350,0,1,1,0,0,29.0,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.210,0,JM1,7.6
47000,0,0,10.5,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2648,2,2,2,2,2,2,2,0,46,0,85,100,1318,77.4124,0,0,1,45.820,46.630,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.83,0,83,1,-0.16,21.45,1202,0.3,0,0,0,45.610,46.510,0,1,1,0,0,28.8,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.240,0,JM1,7.5
47100,0,0,11.4,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2660,2,2,2,2,2,2,2,0,46,0,85,100,1318,77.7423,0,0,1,45.970,46.740,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.99,0,83,1,-0.26,21.35,1202,0.3,0,0,0,45.660,46.530,0,1,1,0,0,28.6,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.320,0,JM1,7.4
47200,0,0,11.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2674,2,2,2,2,2,2,2,0,46,0,85,100,1320,78.1305,0,0,1,45.960,46.740,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,2.03,0,83,1,-0.22,21.24,1202,0.3,0,0,0,45.750,46.610,0,1,1,0,0,28.4,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.410,0,JM1,7.4
47300,0,0,12.3,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2686,2,2,2,2,2,2,2,0,46,0,85,100,1322,78.1849,0,0,1,45.880,46.820,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.53,0,83,1,-0.21,21.22,1202,0.3,0,0,0,45.760,46.640,0,1,1,0,0,27.5,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.390,0,JM1,7.2
47400,0,0,12.7,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2700,2,2,2,2,2,2,2,0,46,0,85,100,1318,78.5715,0,0,1,46.070,46.750,0,1,3.125,33.2,4,15.594088,57.264259,47.534636,-122.215033,0,0,0,0,3405,1.94,0,83,1,-0.09,21.11,1202,0.3,0,0,0,45.840,46.610,0,1,1,0,0,26.3,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.330,0,JM1,6.7
47500,0,0,13.2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2712,2,2,2,2,2,2,2,0,46,0,85,100,1322,78.8999,0,0,1,46.070,46.800,0,1,3.125,33.2,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.54,0,83,1,-0.19,21.02,1202,0.3,0,0,0,45.900,46.720,0,1,1,0,0,25.3,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.460,0,JM1,6.3
47600,0,0,14.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2726,2,2,2,2,2,2,2,0,46,0,85,100,1326,79.0091,0,0,1,46.180,46.880,0,1,3.125,33.2,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.58,0,83,1,-0.11,20.98,1202,0.3,0,0,0,45.960,46.720,0,1,1,0,0,24.8,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.510,0,JM1,6.4
47700,0,0,14.1,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2738,2,2,2,2,2,2,2,0,46,0,85,100,1322,79.3361,0,0,1,46.160,46.940,0,1,3.125,33.1,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.63,0,83,1,-0.09,20.89,1202,0.3,0,0,0,46.110,46.610,0,1,1,0,0,24.6,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.520,0,JM1,6.2
47800,0,0,14.1,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2752,2,2,2,2,2,2,2,0,46,0,85,100,1324,79.7209,0,0,1,46.200,46.740,0,1,3.125,33.1,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.58,0,83,1,-0.07,20.78,1202,0.3,0,0,0,45.920,46.660,0,1,1,0,0,24.0,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.510,0,JM1,6.0
47900,0,0,14.2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2764,2,2,2,2,2,2,2,0,46,0,85,100,1324,80.0478,0,0,1,46.200,46.860,0,1,3.125,33.1,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.54,0,83,1,-0.12,20.69,1202,0.3,0,0,0,46.090,46.710,0,1,1,0,0,23.1,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.520,0,JM1,5.9
48000,0,0,14.2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2776,2,2,2,2,2,2,2,0,47,0,85,100,1322,80.0945,0,0,1,46.240,46.940,0,1,3.125,33.1,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.52,0,83,1,-0.01,20.68,1202,0.3,0,0,0,46.140,46.700,0,1,1,0,0,22.1,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.480,0,JM1,5.8
48100,0,0,14.1,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2790,2,2,2,2,2,2,2,0,47,0,85,100,1328,80.4777,0,0,1,46.350,46.920,0,1,3.125,33.1,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.53,0,83,1,0.00,20.57,1202,0.3,0,0,0,45.990,46.720,0,1,1,0,0,21.1,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.570,0,JM1,5.6
48200,0,0,14.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2802,2,2,2,2,2,2,2,0,47,0,85,100,1328,80.8232,0,0,1,46.240,46.840,0,1,3.125,33.1,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.46,0,83,1,-0.01,20.49,1202,0.3,0,0,0,46.050,46.680,0,1,1,0,0,20.5,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.650,0,JM1,5.2
48300,0,0,14.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2816,2,2,2,2,2,2,2,0,47,0,85,100,1324,80.9243,0,0,1,46.180,46.840,0,1,3.125,33.1,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.52,0,83,1,-0.19,20.45,1202,0.3,0,0,0,46.160,46.610,0,1,1,0,0,20.1,1,2,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.570,0,JM1,4.9
48400,0,0,13.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2828,2,2,2,2,2,2,2,0,47,0,85,100,1324,81.2513,0,0,1,46.180,46.780,0,1,3.125,33.1,4,15.016740,51.548622,47.534702,-122.214873,0,0,0,0,3405,1.52,0,83,1,-0.07,20.37,1202,0.3,0,0,0,46.140,46.800,0,1,1,0,0,18.6,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.500,0,JM1,4.7
48500,0,0,13.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2842,2,2,2,2,2,2,2,0,47,0,85,100,1326,81.6329,0,0,1,46.320,46.700,0,1,3.125,33.1,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,1.19,0,83,1,-0.19,20.27,1202,0.3,0,0,0,46.110,46.700,0,1,1,0,0,15.8,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.530,0,JM1,4.2
48600,0,0,13.7,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2854,2,2,2,2,2,2,2,0,47,0,85,100,1322,81.6733,0,0,1,46.280,46.740,0,1,3.876,33.1,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,1.25,0,83,1,-0.02,20.25,1202,0.3,0,0,0,46.220,46.560,0,1,1,0,0,13.6,1,2,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.550,0,JM1,3.6
48700,0,0,13.7,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2868,2,2,2,2,2,2,2,0,47,0,85,100,1326,82.0533,0,0,1,46.410,46.800,0,1,3.876,33.1,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,1.04,0,83,1,-0.02,20.15,1202,0.3,0,0,0,46.180,46.610,0,1,1,0,0,12.6,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.560,0,JM1,3.2
48800,0,0,13.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2880,2,2,2,2,2,2,2,0,47,0,85,100,1328,82.3760,0,0,1,46.470,46.770,0,1,3.876,33.1,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,0.94,0,83,1,-0.06,20.07,1202,0.3,0,0,0,46.260,46.650,0,1,1,0,0,11.8,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.600,0,JM1,2.8
48900,0,0,13.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2894,2,2,2,2,2,2,2,0,47,0,85,100,1326,82.4705,0,0,1,46.470,46.770,0,1,3.876,33.1,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,0.89,0,83,1,-0.04,20.04,1202,0.3,0,0,0,46.260,46.570,0,1,1,0,0,10.2,1,2,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.610,0,JM1,2.6
49000,0,0,13.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2906,2,2,2,2,2,2,2,0,48,0,85,100,1330,82.7919,0,0,1,46.430,46.800,0,1,3.876,33.0,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,0.80,0,83,1,-0.09,19.96,1202,0.3,0,0,0,46.340,46.640,0,1,1,0,0,8.9,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.640,0,JM1,2.3
49100,0,0,13.7,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2920,2,2,2,2,2,2,2,0,48,0,85,100,1328,83.1702,0,0,1,46.660,46.820,0,1,3.876,33.0,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,0.63,0,83,1,-0.03,19.86,1202,0.3,0,0,0,46.430,46.610,0,1,1,0,0,7.6,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.660,0,JM1,1.8
49200,0,0,13.6,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2932,2,2,2,2,2,2,2,0,48,0,85,100,1330,83.5118,0,0,1,46.640,46.780,0,1,3.876,33.0,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,0.52,0,83,1,-0.06,19.78,1202,0.3,0,0,0,46.470,46.640,0,1,1,0,0,6.3,1,2,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.730,0,JM1,1.5
49300,0,0,13.6,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2946,2,2,2,2,2,2,2,0,48,0,85,100,1334,83.6220,0,0,1,46.840,47.020,0,1,3.876,33.0,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,0.49,0,83,1,-0.12,19.76,1202,0.3,0,0,0,46.630,46.840,0,1,1,0,0,5.7,1,0,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.820,0,JM1,1.2
49400,0,0,13.5,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2958,2,2,2,2,2,2,2,0,48,0,85,100,1338,83.9624,0,0,1,46.980,47.040,0,1,3.876,33.0,4,14.390266,53.030285,47.534779,-122.214724,0,0,0,0,3405,0.55,0,83,1,-0.07,19.68,1202,0.3,0,0,0,46.820,46.800,0,1,1,0,0,5.3,1,0,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.930,0,JM1,0.9
49500,0,0,13.4,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2972,2,2,2,2,2,2,2,0,48,0,85,100,1340,84.3595,0,0,1,47.020,47.100,0,1,3.876,33.0,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.51,0,83,1,-0.09,19.58,1202,0.3,0,0,0,46.740,46.910,0,1,1,0,0,5.0,1,2,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,47.070,0,JM1,0.8
49600,0,0,12.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2984,2,2,2,2,2,2,2,0,48,0,85,100,1344,84.4098,0,0,1,47.200,47.300,0,1,3.876,33.0,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.58,0,83,1,0.00,19.57,1202,0.3,0,0,0,46.960,47.240,0,1,1,0,0,4.6,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,47.200,0,JM1,0.8
49700,0,0,11.6,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2998,2,2,2,2,2,2,2,0,48,0,85,100,1350,84.8056,0,0,1,47.290,47.420,0,1,3.876,33.0,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.60,0,83,1,-0.04,19.48,1202,0.3,0,0,0,47.180,47.200,0,1,1,0,0,4.5,1,0,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,47.310,0,JM1,0.6
49800,0,0,1.6,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3010,2,2,2,2,2,2,2,0,48,0,85,100,1344,85.1448,0,0,1,47.330,47.480,0,1,3.876,33.0,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.71,0,83,1,-0.14,19.40,1202,0.3,0,0,0,47.100,47.260,0,1,1,0,0,4.5,1,2,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,47.400,0,JM1,0.4
49900,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3024,2,2,2,2,2,2,2,0,48,0,85,100,1350,85.2691,0,0,1,47.420,47.540,0,1,3.876,33.0,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.79,0,83,1,-0.17,19.38,1202,0.3,0,0,0,47.230,47.520,0,1,1,0,0,4.5,1,0,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.440,0,JM1,0.4
50000,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3036,2,2,2,2,2,2,2,0,49,0,85,100,1350,85.6509,0,0,1,47.520,47.630,0,1,3.876,33.1,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.80,0,83,1,-0.21,19.30,1202,0.3,0,0,0,47.440,47.420,0,1,1,0,0,4.5,1,0,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.510,0,JM1,0.4
50100,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3050,2,2,2,2,2,2,2,0,49,0,85,100,1354,86.1098,0,0,1,47.680,47.650,0,1,3.876,33.1,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.75,0,83,1,-0.19,19.21,1202,0.3,0,0,0,47.350,47.530,0,1,1,0,0,4.5,1,2,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.600,0,JM1,0.3
50200,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3064,2,2,2,2,2,2,2,0,49,0,85,100,1356,86.5691,0,0,1,47.540,47.690,0,1,3.876,33.1,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.57,0,83,1,-0.19,19.13,1202,0.3,0,0,0,47.500,47.620,0,1,1,0,0,4.5,1,0,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.660,0,JM1,0.3
50300,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3076,2,2,2,2,2,2,2,0,49,0,85,100,1356,86.6762,0,0,1,47.600,47.820,0,1,3.876,33.1,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.69,0,83,1,-0.26,19.12,1202,0.3,0,0,0,47.560,47.620,0,1,1,0,0,4.5,1,0,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.660,0,JM1,0.5
50400,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3090,2,2,2,2,2,2,2,0,49,0,85,100,1352,87.1344,0,0,1,47.740,47.710,0,1,3.876,33.2,4,14.216380,45.551704,47.534836,-122.214601,0,0,0,0,3405,0.63,0,83,1,-0.18,19.03,1202,0.3,0,0,0,47.440,47.600,0,1,1,0,0,4.5,1,2,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.780,0,JM1,0.7
50500,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3104,2,2,2,2,2,2,2,0,49,0,85,100,1350,87.5929,0,0,1,47.600,47.780,0,1,3.876,33.2,4,13.864759,36.382301,47.534893,-122.214480,0,0,0,0,3405,0.74,0,83,1,-0.34,18.94,1202,0.3,0,0,0,47.590,47.680,0,1,1,0,0,4.5,1,0,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.660,0,JM1,0.5
50600,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3116,2,2,2,2,2,2,2,0,49,0,85,100,1360,87.9510,0,0,1,47.590,47.740,0,1,4.580,33.2,4,13.864759,36.382301,47.534893,-122.214480,0,0,0,0,3405,0.72,0,83,1,-0.41,18.87,1202,0.3,0,0,0,47.650,47.620,0,1,1,0,0,4.5,1,2,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.720,0,JM1,0.4
50700,0,0,0.0,0,0,0,104,4,31,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3130,2,2,2,2,2,2,2,0,49,0,85,100,1340,88.3657,0,0,1,47.660,47.680,0,1,4.580,33.2,4,13.864759,36.382301,47.534893,-122.214480,0,0,0,0,3405,0.52,0,83,1,-0.57,18.79,1202,0.3,0,0,0,47.380,47.480,0,1,1,0,0,4.5,1,2,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.560,0,JM1,0.5
50800,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3142,2,2,2,2,2,2,2,0,49,0,85,100,1322,88.7240,0,0,1,47.420,47.560,0,1,4.580,33.2,4,13.864759,36.382301,47.534893,-122.214480,0,0,0,0,3405,0.49,0,83,1,-0.50,18.71,1202,0.3,0,0,0,47.440,47.530,0,1,1,0,0,4.3,1,0,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.520,0,JM1,0.5
50900,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3156,2,2,2,2,2,2,2,0,49,0,85,100,1296,89.1388,0,0,1,47.440,47.310,0,1,4.580,33.2,4,13.864759,36.382301,47.534893,-122.214480,0,0,0,0,3405,0.54,0,83,1,-0.42,18.63,1202,0.3,0,0,0,47.310,47.290,0,1,1,0,0,3.6,1,2,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.440,0,JM1,0.3
51000,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3170,2,2,2,2,2,2,2,0,50,0,85,100,1276,89.5538,0,0,1,47.310,47.290,0,1,4.580,33.2,4,13.864759,36.382301,47.534893,-122.214480,0,0,0,0,3405,0.49,0,83,1,-0.46,18.55,1203,0.3,0,0,0,47.100,47.240,0,1,1,0,0,3.3,1,2,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.310,0,JM1,0.4
51100,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3182,2,2,2,2,2,2,2,0,50,0,85,100,1256,89.9123,0,0,1,47.120,47.200,0,1,4.580,33.2,4,13.864759,36.382301,47.534893,-122.214480,0,0,0,0,3405,0.62,0,83,1,-0.42,18.48,1203,0.3,0,0,0,47.000,47.220,0,1,1,0,0,2.7,1,1,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.210,0,JM1,0.3
51200,0,0,0.0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.3196,2,2,2,2,2,2,2,0,50,0,85,100,1254,90.3273,0,0,1,46.840,46.930,0,1,4.580,33.2,4,13.864759,36.382301,47.534893,-122.214480,0,0,0,0,3405,0.50,0,83,1,-0.57,18.40,1203,0.3,0,0,0,46.940,46.880,0,1,1,0,0,1.2,1,0,0,0,0.059,0,5,0,JM1BM1M34F1227489,2,47.000,0,JM1,0.0
