Record_Time,AccelPedalOperationAccessSoft,AccelPedalOperationAccessSwing,AccelPedalPosition,AirbagDeployed,AirConditionerOn,AntilockBrakingSystemEngaged,AtmosphericPressure,AutomaticTransmissionShiftPosition,BatteryCurrentConsumption,BlowerFanSpeed,BrakeFluidHydraulicPressure,BrakeFluidLevelLow,BrakeLightOn,BrakePedalDepressed,BrakePedalOperationAccessSoft,BrakePedalOperationAccessSwing,CruiseControlActive,CruiseControlSettingSpeed,CurrentStageOfDriver,DefrostRearWindshieldOn,DistanceTravelledTotal,DoorOpenStatusDriver,DoorOpenStatusFuelFillerCap,DoorOpenStatusHood,DoorOpenStatusPassenger,DoorOpenStatusRearLeft,DoorOpenStatusRearRight,DoorOpenStatusTrunk,DriverIdentificationNumber,DrivingTime,ElectronicStabilityControlEngaged,EngineCoolantTemp,EngineOilLifeRemaining,EngineSpeed,EstimatedRangeRemaining,ExteriorTemperature,FrontDefroster,FrontFogLightOn,FrontLeftWheelSpeed,FrontRightWheelSpeed,FrontWiperStatus,FuelConfiguration,FuelEfficiencyInstant,FuelLevel,GearPosition,GpsAltitude,GpsDirection,GpsLatitude,GpsLongitude,HazardLightOn,HeadlightOn,HighbeamOn,IgnitionOffTime,IgnitionOnTime,LateralAcceleration,LeftTurnSignalOn,LevelOfCharge,LightStatus,LongitudinalAcceleration,MeanFuelEfficiencyDrive,Odometer,OdometerSinceRestart,OilLevelLow,ParkingBrakeOn,RearFogLightOn,RearLeftWheelSpeed,RearRightWheelSpeed,RightTurnSignalOn,SeatBeltDriverFastened,SeatBeltPassengerFastened,SteeringOperationAccessSoft,SteeringOperationAccessSwing,SteeringWheelAngle,SteeringWheelPosition,SteeringWheelRotationDirection,TaillightOn,TirePressureLow,TotalFuelConsumptionDrive,TractionControlSystemEngaged,TransmissionMode,TurnIndicatorStatus,VehicleIdentificationNumber,VehicleKeyPosition,VehicleSpeed,WasherFluidLevelLow,WorldManufacturerIdentifier,Yawrate
45800,0,0,0,0,0,0,104,4,33,0,0.3084,0,1,1,0,0,0,0,1,0,0.217,2,2,2,2,2,2,2,0,42,0,85,100,1314,63.9965,0,0,1,48.44,48.57,0,1,0,32.9,4,26.369621,346.162018,47.538795,-122.212665,0,0,0,0,3405,0.32,0,83,1,-0.96,25.71,1202,0.2,0,0,0,48.34,48.5,0,1,1,0,0,1.6,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,48.6,0,JM1,0
45900,0,0,0,0,0,0,104,4,33,0,0.3084,0,1,1,0,0,0,0,1,0,0.2182,2,2,2,2,2,2,2,0,42,0,85,100,1310,64.3896,0,0,1,48.32,48.25,0,1,0,32.9,4,26.369621,346.162018,47.538795,-122.212665,0,0,0,0,3405,0.46,0,83,1,-1,25.57,1202,0.2,0,0,0,48.17,48.15,0,1,1,0,0,2.3,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,48.34,0,JM1,0
46000,0,0,0,0,0,0,104,4,33,0,0.3412,0,1,1,0,0,0,0,1,0,0.2196,2,2,2,2,2,2,2,0,42,0,85,100,1302,64.8602,0,0,1,48,48.05,0,1,0,33,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.57,0,83,1,-0.97,25.41,1202,0.2,0,0,0,48.03,48.05,0,1,1,0,0,3.9,1,0,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,48.11,0,JM1,0.1
46100,0,0,0,0,0,0,104,4,33,0,0.3084,0,1,1,0,0,0,0,1,0,0.221,2,2,2,2,2,2,2,0,42,0,85,100,1294,65.3312,0,0,1,47.8,47.88,0,1,0,33,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.52,0,83,1,-0.84,25.25,1202,0.2,0,0,0,47.64,47.92,0,1,1,0,0,5.5,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,47.95,0,JM1,0.4
46200,0,0,0,0,0,0,104,4,33,0,0.3084,0,1,1,0,0,0,0,1,0,0.2222,2,2,2,2,2,2,2,0,42,0,85,100,1288,65.7435,0,0,1,47.7,47.71,0,1,0,33,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.75,0,83,1,-0.94,25.11,1202,0.2,0,0,0,47.48,47.68,0,1,1,0,0,5.5,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,47.73,0,JM1,0.8
46300,0,0,0,0,0,0,104,4,33,0,0.1773,0,1,1,0,0,0,0,1,0,0.2236,2,2,2,2,2,2,2,0,42,0,85,100,1288,66.2153,0,0,1,47.46,47.62,0,1,0,33,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.49,0,83,1,-1,24.96,1202,0.2,0,0,0,47.41,47.5,0,1,1,0,0,5.5,1,0,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,47.57,0,JM1,0.9
46400,0,0,0,0,0,0,104,4,33,0,0.1446,0,1,1,0,0,0,0,1,0,0.225,2,2,2,2,2,2,2,0,42,0,85,100,1284,66.7033,0,0,1,47.39,47.4,0,1,0,33.1,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.73,0,83,1,-0.76,24.8,1202,0.2,0,0,0,47.14,47.47,0,1,1,0,0,5.3,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,47.43,0,JM1,0.7
46500,0,0,0,0,0,0,104,4,33,0,0.1446,0,1,1,0,0,0,0,1,0,0.2262,2,2,2,2,2,2,2,0,43,0,85,100,1280,67.1325,0,0,1,47.31,47.36,0,1,0,33.1,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.65,0,83,1,-0.89,24.67,1202,0.2,0,0,0,47.1,47.18,0,1,1,0,0,5.3,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,47.26,0,JM1,0.8
46600,0,0,0,0,0,0,104,4,33,0,0.0463,0,1,1,0,0,0,0,1,0,0.2276,2,2,2,2,2,2,2,0,43,0,85,100,1272,67.6057,0,0,1,47.14,47.31,0,1,0,33.1,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.81,0,83,1,-0.86,24.52,1202,0.2,0,0,0,47.05,47.15,0,1,1,0,0,5.3,1,1,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,47.24,0,JM1,0.8
46700,0,0,0,0,0,0,104,4,33,0,0.079,0,1,1,0,0,0,0,1,0,0.2288,2,2,2,2,2,2,2,0,43,0,85,100,1274,68.0197,0,0,1,46.94,47.02,0,1,0,33.2,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.72,0,83,1,-0.74,24.39,1202,0.2,0,0,0,46.72,47.1,0,1,1,0,0,5.5,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,47.14,0,JM1,0.7
46800,0,0,0,0,0,0,104,4,32,0,0.1773,0,1,1,0,0,0,0,1,0,0.2302,2,2,2,2,2,2,2,0,43,0,85,100,1276,68.475,0,0,1,46.83,47.06,0,1,0,33.2,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.84,0,83,1,-0.86,24.24,1202,0.2,0,0,0,46.76,46.8,0,1,1,0,0,5.6,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.92,0,JM1,0.7
46900,0,0,0,0,0,0,104,4,32,0,0.1773,0,1,1,0,0,0,0,1,0,0.2314,2,2,2,2,2,2,2,0,43,0,85,100,1274,68.871,0,0,1,46.68,46.78,0,1,0,33.2,4,27.562156,344.874817,47.538953,-122.212733,0,0,0,0,3405,0.77,0,83,1,-0.88,24.11,1202,0.2,0,0,0,46.74,46.72,0,1,1,0,0,5.9,1,0,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.8,0,JM1,0.6
47000,0,0,0,0,0,0,104,4,32,0,0.0463,0,1,1,0,0,0,0,1,0,0.2328,2,2,2,2,2,2,2,0,43,0,85,100,1270,69.3052,0,0,1,46.57,46.68,0,1,0,33.2,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,0.52,0,83,1,-0.75,23.97,1202,0.2,0,0,0,46.37,46.59,0,1,1,0,0,6.3,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.69,0,JM1,0.7
47100,0,0,0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.234,2,2,2,2,2,2,2,0,43,0,85,100,1266,69.6801,0,0,1,46.5,46.53,0,1,0,33.2,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,0.63,0,83,1,-0.71,23.85,1202,0.2,0,0,0,46.34,46.43,0,1,1,0,0,7.2,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.55,0,JM1,1
47200,0,0,0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2354,2,2,2,2,2,2,2,0,43,0,85,100,1274,70.1146,0,0,1,46.26,46.48,0,1,0,33.2,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,0.81,0,83,1,-0.66,23.7,1202,0.2,0,0,0,46.22,46.37,0,1,1,0,0,9.9,1,0,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.43,0,JM1,1.4
47300,0,0,0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2366,2,2,2,2,2,2,2,0,43,0,85,100,1278,70.4897,0,0,1,46.03,46.34,0,1,0,33.2,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,1.02,0,83,1,-0.71,23.58,1202,0.2,0,0,0,46.01,46.36,0,1,1,0,0,12.6,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.29,0,JM1,2.1
47400,0,0,0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.238,2,2,2,2,2,2,2,0,43,0,85,100,1274,70.9244,0,0,1,45.99,46.2,0,1,0,33.3,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,1.22,0,83,1,-0.51,23.45,1202,0.2,0,0,0,45.93,46.23,0,1,1,0,0,13.3,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.15,0,JM1,2.7
47500,0,0,0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2392,2,2,2,2,2,2,2,0,44,0,85,100,1266,71.2997,0,0,1,45.84,46.2,0,1,0,33.3,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,1.18,0,83,1,-0.62,23.33,1202,0.2,0,0,0,45.79,46.17,0,1,1,0,0,14.6,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.01,0,JM1,3
47600,0,0,0,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2406,2,2,2,2,2,2,2,0,44,0,85,100,1256,71.7346,0,0,1,45.73,46.2,0,1,0,33.3,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,1.21,0,83,1,-0.61,23.19,1202,0.2,0,0,0,45.66,46.04,0,1,1,0,0,17.8,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.02,0,JM1,3.4
47700,0,0,0.5,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2418,2,2,2,2,2,2,2,0,44,0,85,100,1250,72.1319,0,0,1,45.58,46.09,0,1,0,33.3,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,1.33,0,83,1,-0.63,23.08,1202,0.2,0,0,0,45.56,46.01,0,1,1,0,0,20.5,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,45.94,0,JM1,4.3
47800,0,0,2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.243,2,2,2,2,2,2,2,0,44,0,85,100,1346,72.2704,0,0,1,45.97,46.43,0,1,0,33.3,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,1.47,0,83,1,-0.49,23.05,1202,0.2,0,0,0,45.43,46.01,0,1,1,0,0,22.3,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,45.78,0,JM1,5
47900,0,0,7,0,0,0,104,4,31,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2444,2,2,2,2,2,2,2,0,44,0,85,100,1308,72.7262,0,0,1,45.79,46.49,0,1,0,33.3,4,28.470091,346.300354,47.539151,-122.212798,0,0,0,0,3405,1.82,0,83,1,-0.53,22.91,1202,0.2,0,0,0,45.56,46.11,0,1,1,0,0,24.3,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,45.97,0,JM1,5.6
48000,0,0,7.7,0,0,0,104,4,31,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2456,2,2,2,2,2,2,2,0,44,0,85,100,1288,73.1007,0,0,1,45.71,46.34,0,1,0,33.3,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.66,0,83,1,-0.02,22.8,1202,0.2,0,0,0,45.45,45.97,0,1,1,0,0,27,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.15,0,JM1,6.2
48100,0,0,7.8,0,0,0,104,4,31,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2468,2,2,2,2,2,2,2,0,44,0,85,100,1326,73.4753,0,0,1,45.54,46.2,0,1,0,33.3,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.85,0,83,1,-0.5,22.69,1202,0.2,0,0,0,45.36,46.22,0,1,1,0,0,28.9,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,45.99,0,JM1,6.7
48200,0,0,7.7,0,0,0,104,4,31,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2482,2,2,2,2,2,2,2,0,44,0,85,100,1316,73.6466,0,0,1,45.48,46.45,0,1,0,33.4,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.92,0,83,1,-0.04,22.64,1202,0.2,0,0,0,45.53,46.24,0,1,1,0,0,29.4,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.01,0,JM1,7.3
48300,0,0,7.8,0,0,0,104,4,31,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2494,2,2,2,2,2,2,2,0,44,0,85,100,1304,74.0007,0,0,1,45.53,46.42,0,1,0,33.4,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,2.01,0,83,1,-0.3,22.53,1202,0.2,0,0,0,45.51,46.22,0,1,1,0,0,29.3,1,0,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,45.96,0,JM1,7.5
48400,0,0,7.9,0,0,0,104,4,31,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2508,2,2,2,2,2,2,2,0,44,0,85,100,1308,74.3948,0,0,1,45.6,46.37,0,1,0,33.3,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.76,0,83,1,-0.19,22.41,1202,0.3,0,0,0,45.41,46.3,0,1,1,0,0,29.4,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.01,0,JM1,7.5
48500,0,0,7.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.252,2,2,2,2,2,2,2,0,45,0,85,100,1306,74.7294,0,0,1,45.71,46.47,0,1,0,33.3,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.81,0,83,1,-0.13,22.3,1202,0.3,0,0,0,45.45,46.24,0,1,1,0,0,29.7,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,45.99,0,JM1,7.5
48600,0,0,7.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2532,2,2,2,2,2,2,2,0,45,0,85,100,1308,74.7978,0,0,1,45.54,46.5,0,1,0,33.3,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.83,0,83,1,-0.29,22.27,1202,0.3,0,0,0,45.45,46.34,0,1,1,0,0,29.8,1,0,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.04,0,JM1,7.7
48700,0,0,8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2546,2,2,2,2,2,2,2,0,45,0,85,100,1312,75.1901,0,0,1,45.58,46.39,0,1,0,33.3,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.77,0,83,1,-0.16,22.15,1202,0.3,0,0,0,45.41,46.28,0,1,1,0,0,29.8,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,46.05,0,JM1,7.7
48800,0,0,7.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2558,2,2,2,2,2,2,2,0,45,0,85,100,1312,75.5065,0,0,1,45.58,46.45,0,1,0,33.3,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.78,0,83,1,-0.16,22.05,1202,0.3,0,0,0,45.43,46.23,0,1,1,0,0,29.8,1,2,0,0,0.056,0,5,0,JM1BM1M34F1227489,2,45.94,0,JM1,7.7
48900,0,0,7.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2572,2,2,2,2,2,2,2,0,45,0,85,100,1314,75.6136,0,0,1,45.6,46.48,0,1,0,33.3,4,29.251032,347.390472,47.539328,-122.212836,0,0,0,0,3405,1.82,0,83,1,-0.24,22.01,1202,0.3,0,0,0,45.41,46.22,0,1,1,0,0,29.8,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,45.96,0,JM1,7.8
49000,0,0,7.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2584,2,2,2,2,2,2,2,0,45,0,85,100,1308,75.9286,0,0,1,45.6,46.45,0,1,0,33.3,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.76,0,83,1,-0.28,21.9,1202,0.3,0,0,0,45.47,46.32,0,1,1,0,0,29.8,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.05,0,JM1,7.9
49100,0,0,8.2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2596,2,2,2,2,2,2,2,0,45,0,85,100,1312,76.2434,0,0,1,45.64,46.43,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.77,0,83,1,-0.27,21.8,1202,0.3,0,0,0,45.51,46.28,0,1,1,0,0,29.7,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.04,0,JM1,7.7
49200,0,0,9.3,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.261,2,2,2,2,2,2,2,0,45,0,85,100,1314,76.6335,0,0,1,45.71,46.55,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.86,0,83,1,-0.15,21.69,1202,0.3,0,0,0,45.38,46.39,0,1,1,0,0,29.5,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.03,0,JM1,7.7
49300,0,0,9.4,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2622,2,2,2,2,2,2,2,0,45,0,85,100,1312,76.9649,0,0,1,45.66,46.59,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.83,0,83,1,-0.17,21.59,1202,0.3,0,0,0,45.53,46.42,0,1,1,0,0,29.1,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.11,0,JM1,7.5
49400,0,0,9.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2636,2,2,2,2,2,2,2,0,45,0,85,100,1318,77.0824,0,0,1,45.82,46.59,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.91,0,83,1,-0.06,21.55,1202,0.3,0,0,0,45.64,46.35,0,1,1,0,0,29,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.21,0,JM1,7.6
49500,0,0,10.5,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2648,2,2,2,2,2,2,2,0,46,0,85,100,1318,77.4124,0,0,1,45.82,46.63,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.83,0,83,1,-0.16,21.45,1202,0.3,0,0,0,45.61,46.51,0,1,1,0,0,28.8,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.24,0,JM1,7.5
49600,0,0,11.4,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.266,2,2,2,2,2,2,2,0,46,0,85,100,1318,77.7423,0,0,1,45.97,46.74,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.99,0,83,1,-0.26,21.35,1202,0.3,0,0,0,45.66,46.53,0,1,1,0,0,28.6,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.32,0,JM1,7.4
49700,0,0,11.9,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2674,2,2,2,2,2,2,2,0,46,0,85,100,1320,78.1305,0,0,1,45.96,46.74,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,2.03,0,83,1,-0.22,21.24,1202,0.3,0,0,0,45.75,46.61,0,1,1,0,0,28.4,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.41,0,JM1,7.4
49800,0,0,12.3,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2686,2,2,2,2,2,2,2,0,46,0,85,100,1322,78.1849,0,0,1,45.88,46.82,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.53,0,83,1,-0.21,21.22,1202,0.3,0,0,0,45.76,46.64,0,1,1,0,0,27.5,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.39,0,JM1,7.2
49900,0,0,12.7,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.27,2,2,2,2,2,2,2,0,46,0,85,100,1318,78.5715,0,0,1,46.07,46.75,0,1,3.125,33.2,4,29.917141,350.372009,47.53949,-122.212869,0,0,0,0,3405,1.94,0,83,1,-0.09,21.11,1202,0.3,0,0,0,45.84,46.61,0,1,1,0,0,26.3,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.33,0,JM1,6.7
50000,0,0,13.2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2712,2,2,2,2,2,2,2,0,46,0,85,100,1322,78.8999,0,0,1,46.07,46.8,0,1,3.125,33.2,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.54,0,83,1,-0.19,21.02,1202,0.3,0,0,0,45.9,46.72,0,1,1,0,0,25.3,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.46,0,JM1,6.3
50100,0,0,14,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2726,2,2,2,2,2,2,2,0,46,0,85,100,1326,79.0091,0,0,1,46.18,46.88,0,1,3.125,33.2,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.58,0,83,1,-0.11,20.98,1202,0.3,0,0,0,45.96,46.72,0,1,1,0,0,24.8,1,0,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.51,0,JM1,6.4
50200,0,0,14.1,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2738,2,2,2,2,2,2,2,0,46,0,85,100,1322,79.3361,0,0,1,46.16,46.94,0,1,3.125,33.1,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.63,0,83,1,-0.09,20.89,1202,0.3,0,0,0,46.11,46.61,0,1,1,0,0,24.6,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.52,0,JM1,6.2
50300,0,0,14.1,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2752,2,2,2,2,2,2,2,0,46,0,85,100,1324,79.7209,0,0,1,46.2,46.74,0,1,3.125,33.1,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.58,0,83,1,-0.07,20.78,1202,0.3,0,0,0,45.92,46.66,0,1,1,0,0,24,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.51,0,JM1,6
50400,0,0,14.2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2764,2,2,2,2,2,2,2,0,46,0,85,100,1324,80.0478,0,0,1,46.2,46.86,0,1,3.125,33.1,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.54,0,83,1,-0.12,20.69,1202,0.3,0,0,0,46.09,46.71,0,1,1,0,0,23.1,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.52,0,JM1,5.9
50500,0,0,14.2,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2776,2,2,2,2,2,2,2,0,47,0,85,100,1322,80.0945,0,0,1,46.24,46.94,0,1,3.125,33.1,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.52,0,83,1,-0.01,20.68,1202,0.3,0,0,0,46.14,46.7,0,1,1,0,0,22.1,1,2,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.48,0,JM1,5.8
50600,0,0,14.1,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.279,2,2,2,2,2,2,2,0,47,0,85,100,1328,80.4777,0,0,1,46.35,46.92,0,1,3.125,33.1,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.53,0,83,1,0,20.57,1202,0.3,0,0,0,45.99,46.72,0,1,1,0,0,21.1,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.57,0,JM1,5.6
50700,0,0,14,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2802,2,2,2,2,2,2,2,0,47,0,85,100,1328,80.8232,0,0,1,46.24,46.84,0,1,3.125,33.1,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.46,0,83,1,-0.01,20.49,1202,0.3,0,0,0,46.05,46.68,0,1,1,0,0,20.5,1,1,0,0,0.057,0,5,0,JM1BM1M34F1227489,2,46.65,0,JM1,5.2
50800,0,0,14,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2816,2,2,2,2,2,2,2,0,47,0,85,100,1324,80.9243,0,0,1,46.18,46.84,0,1,3.125,33.1,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.52,0,83,1,-0.19,20.45,1202,0.3,0,0,0,46.16,46.61,0,1,1,0,0,20.1,1,2,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.57,0,JM1,4.9
50900,0,0,13.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2828,2,2,2,2,2,2,2,0,47,0,85,100,1324,81.2513,0,0,1,46.18,46.78,0,1,3.125,33.1,4,30.276316,352.946075,47.539674,-122.212898,0,0,0,0,3405,1.52,0,83,1,-0.07,20.37,1202,0.3,0,0,0,46.14,46.8,0,1,1,0,0,18.6,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.5,0,JM1,4.7
51000,0,0,13.8,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.2842,2,2,2,2,2,2,2,0,47,0,85,100,1326,81.6329,0,0,1,46.32,46.7,0,1,3.125,33.1,4,30.956691,356.126678,47.539875,-122.212908,0,0,0,0,3405,1.19,0,83,1,-0.19,20.27,1202,0.3,0,0,0,46.11,46.7,0,1,1,0,0,15.8,1,1,0,0,0.058,0,5,0,JM1BM1M34F1227489,2,46.53,0,JM1,4.2
